dev_001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
dev_002,0.9285714285714286,0.023809523809523808,0.0,0.0,0.047619047619047616,0.0,0.0,1,0,0,1
dev_003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
dev_004,0.3522727272727273,0.0,0.0,0.0,0.0,0.0,0.6477272727272727,0,0,1,0
dev_005,0.875,0.0,0.0,0.022727272727272728,0.0,0.0,0.10227272727272728,0,1,1,0
dev_006,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
dev_007,0.9565217391304348,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0,1,0,0
dev_008,0.8627450980392157,0.00980392156862745,0.0,0.0,0.12745098039215685,0.0,0.0,1,0,0,1
dev_009,0.6868131868131868,0.2087912087912088,0.02197802197802198,0.0,0.0,0.0,0.08241758241758242,1,0,1,0
dev_010,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
dev_011,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
dev_012,0.8108108108108109,0.0,0.10810810810810811,0.0,0.0,0.0,0.08108108108108109,0,0,1,0
dev_013,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
dev_014,0.25,0.25,0.0,0.0,0.0,0.0,0.5,1,0,1,0
dev_015,0.9594594594594594,0.0,0.0,0.013513513513513514,0.0,0.0,0.02702702702702703,0,1,1,0
dev_016,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
dev_017,0.8981481481481481,0.0,0.0,0.0,0.10185185185185185,0.0,0.0,0,0,0,1
dev_018,0.7954545454545454,0.13068181818181818,0.028409090909090908,0.0,0.0,0.0,0.045454545454545456,1,0,1,0
dev_019,0.863013698630137,0.0,0.0,0.0,0.0,0.0,0.136986301369863,0,0,1,0
dev_020,0.9759450171821306,0.0,0.006872852233676976,0.0,0.003436426116838488,0.0,0.013745704467353952,0,0,1,1
dev_021,0.38596491228070173,0.043859649122807015,0.0,0.0,0.0,0.0,0.5701754385964912,1,0,1,0
dev_022,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0,0,1,0
dev_023,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
dev_024,0.11538461538461539,0.0,0.0,0.0,0.0,0.0,0.8846153846153846,0,0,1,0
dev_025,0.1506849315068493,0.0,0.0,0.0,0.0,0.0,0.8493150684931506,0,0,1,0
dev_026,0.9468085106382979,0.031914893617021274,0.0,0.0,0.02127659574468085,0.0,0.0,1,0,0,1
dev_027,0.34285714285714286,0.0,0.0,0.0,0.0,0.0,0.6571428571428571,0,0,1,0
dev_028,0.6730769230769231,0.038461538461538464,0.009615384615384616,0.0,0.0,0.0,0.27884615384615385,1,0,1,0
dev_029,0.8426966292134831,0.02247191011235955,0.0,0.0,0.033707865168539325,0.0,0.10112359550561797,1,0,1,1
dev_030,0.6666666666666666,0.05555555555555555,0.0,0.0,0.2777777777777778,0.0,0.0,1,0,0,1
dev_031,0.9587628865979382,0.0,0.0,0.0,0.041237113402061855,0.0,0.0,0,0,0,1
dev_032,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
dev_033,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
dev_034,0.9710144927536232,0.028985507246376812,0.0,0.0,0.0,0.0,0.0,1,0,0,0
dev_035,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
dev_036,0.9894736842105263,0.0,0.010526315789473684,0.0,0.0,0.0,0.0,0,0,0,0
dev_037,0.8197879858657244,0.038869257950530034,0.0,0.0,0.10954063604240283,0.0035335689045936395,0.028268551236749116,1,0,1,1
dev_038,0.9285714285714286,0.06428571428571428,0.007142857142857143,0.0,0.0,0.0,0.0,1,0,0,0
dev_039,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
dev_040,0.11643835616438356,0.00684931506849315,0.0,0.02054794520547945,0.0,0.0,0.8561643835616438,1,1,1,0
dev_041,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
dev_042,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
dev_043,0.9891304347826086,0.0,0.0,0.010869565217391304,0.0,0.0,0.0,0,1,0,0
dev_044,0.9622641509433962,0.03773584905660377,0.0,0.0,0.0,0.0,0.0,1,0,0,0
dev_045,0.6014492753623188,0.0,0.0,0.0,0.0,0.0,0.39855072463768115,0,0,1,0
dev_046,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
dev_047,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
dev_048,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
dev_049,0.6551724137931034,0.0,0.0,0.0,0.0,0.0,0.3448275862068966,0,0,1,0
dev_050,0.9305555555555556,0.06944444444444445,0.0,0.0,0.0,0.0,0.0,1,0,0,0
dev_051,0.5652173913043478,0.012422360248447204,0.0,0.0,0.0,0.0,0.422360248447205,1,0,1,0
dev_052,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
dev_053,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
dev_054,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
dev_055,0.9777777777777777,0.0,0.0,0.0,0.0,0.0,0.022222222222222223,0,0,1,0
dev_056,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
dev_057,0.8651685393258427,0.1348314606741573,0.0,0.0,0.0,0.0,0.0,1,0,0,0
dev_058,0.9876543209876543,0.0,0.0,0.0,0.012345679012345678,0.0,0.0,0,0,0,1
dev_059,0.6081081081081081,0.0,0.013513513513513514,0.0,0.0,0.0,0.3783783783783784,0,0,1,0
dev_060,0.9850746268656716,0.0,0.0,0.0,0.014925373134328358,0.0,0.0,0,0,0,1
test_001,0.5132275132275133,0.042328042328042326,0.005291005291005291,0.0,0.0,0.0,0.43915343915343913,1,0,1,0
test_002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
test_003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
test_004,0.9036144578313253,0.0963855421686747,0.0,0.0,0.0,0.0,0.0,1,0,0,0
test_005,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
